partecipant,auc,meanEDA,stdEDA,kurtEDA,meanDerivative,activity,mobility,complexity,category
28,1724584.21900001,14.3716557499999,0.685332205717689,1.56792228476251,-8.90007416728474e-06,0.469680232193873,0.469680232193873,0.469680232193873,12
29,9225101.254,49.7090139829618,3.61206390376361,2.70919500074162,7.82187927708506e-05,13.047005644872,13.047005644872,13.047005644872,1
29,5217783.46449999,43.9703295440187,0.650514749868272,2.35776495287954,-1.5952336810881e-05,0.42316943979618,0.42316943979618,0.42316943979618,3
29,4784736.86550003,32.6049152436117,2.05046917309929,2.16525077041095,-5.06783691882057e-05,4.20442382983048,4.20442382983048,4.20442382983048,6
29,10291077.1675,52.2392204568526,9.22217290571398,1.69852188516886,0.000120330560053604,85.0484731028851,85.0484731028851,85.0484731028851,7
29,5960242.21900001,41.4628408417391,6.75121621014131,1.87280379564895,0.000139187055214297,45.5789203160748,45.5789203160748,45.5789203160748,8
29,38690252.7449999,40.302386160417,7.22963643140077,2.75171598340329,-1.39604312087825e-05,52.2676429302373,52.2676429302373,52.2676429302373,11
29,5372491.12700002,44.7711708666668,3.02460466872382,2.49521630617162,-2.95169126409387e-05,9.14823340206591,9.14823340206591,9.14823340206591,12
30,660743.297499991,3.56038731457083,0.228827321303993,11.2409417769464,4.17605155672425e-06,0.0523619429751608,0.0523619429751608,0.0523619429751608,1
30,500899.399500006,4.22108598852239,0.214060823891844,11638.3228578577,-3.91856134023224e-06,0.0458220363252552,0.0458220363252552,0.0458220363252552,3
30,841967.580999991,5.73746763202715,0.343909633703274,1.86339982853119,-8.02731194079687e-06,0.11827383615392,0.11827383615392,0.11827383615392,6
30,3034536.51149999,15.4038051522847,1.58113937721832,2.44542437242967,2.89189285224798e-05,2.50000173019033,2.50000173019033,2.50000173019033,7
30,657063.444999992,4.57090948869575,0.130508553105412,2.06608006645836,5.56525610612944e-07,0.0170324824336682,0.0170324824336682,0.0170324824336682,8
30,5857861.19300001,6.10194810624982,1.60590803357197,3.09050194468832,2.61041938585371e-06,2.57894061229098,2.57894061229098,2.57894061229098,11
30,1577435.12950001,13.1453889833331,1.5257045554689,2.01130637149984,-7.28756072967275e-05,2.32777439057855,2.32777439057855,2.32777439057855,12
